permutation_index,evidence_application_order,canonical_active_factor_signature,final_possible_joint_world_count,order_independent
35576,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>corridor>shared_and_topology>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35577,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35578,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>shared_and_topology>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35579,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>shared_and_topology>corridor>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35580,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>p0_upper_temporal_structure>shared_and_topology>cross_modal_definite_order_intersection>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35581,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>corridor>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35582,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>corridor>shared_and_topology>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35583,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>corridor>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35584,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>shared_and_topology>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35585,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology>corridor>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35586,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>shared_and_topology>p0_upper_temporal_structure>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35587,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>corridor>p0_upper_temporal_structure>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35588,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>corridor>cross_modal_definite_order_intersection>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35589,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>p0_upper_temporal_structure>corridor>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35590,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35591,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection>corridor>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35592,timing_relation_set>lifecycle>optical_raw_definite_order_alone>sar_family_pair_geometry_alone>shared_and_topology>cross_modal_definite_order_intersection>p0_upper_temporal_structure>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35593,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>corridor>p0_upper_temporal_structure>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35594,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>corridor>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35595,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35596,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>shared_and_topology>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35597,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>corridor>shared_and_topology>p0_upper_temporal_structure>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35598,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>corridor>shared_and_topology>sar_family_pair_geometry_alone>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35599,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>corridor>sar_family_pair_geometry_alone>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35600,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>corridor>shared_and_topology>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35601,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>sar_family_pair_geometry_alone>corridor>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35602,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>sar_family_pair_geometry_alone>shared_and_topology>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35603,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>shared_and_topology>corridor>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35604,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>shared_and_topology>sar_family_pair_geometry_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35605,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>corridor>p0_upper_temporal_structure>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35606,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>corridor>shared_and_topology>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35607,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>p0_upper_temporal_structure>corridor>shared_and_topology,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35608,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>p0_upper_temporal_structure>shared_and_topology>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35609,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology>corridor>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35610,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>shared_and_topology>p0_upper_temporal_structure>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35611,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>corridor>p0_upper_temporal_structure>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35612,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>corridor>sar_family_pair_geometry_alone>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35613,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>p0_upper_temporal_structure>corridor>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35614,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>p0_upper_temporal_structure>sar_family_pair_geometry_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35615,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone>corridor>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35616,timing_relation_set>lifecycle>optical_raw_definite_order_alone>cross_modal_definite_order_intersection>shared_and_topology>sar_family_pair_geometry_alone>p0_upper_temporal_structure>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35617,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>corridor>p0_upper_temporal_structure>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35618,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>corridor>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35619,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>corridor>sar_family_pair_geometry_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35620,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>corridor>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35621,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>corridor>cross_modal_definite_order_intersection>p0_upper_temporal_structure>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35622,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>corridor>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35623,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>corridor>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35624,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>corridor>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35625,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>sar_family_pair_geometry_alone>corridor>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35626,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35627,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35628,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>p0_upper_temporal_structure>cross_modal_definite_order_intersection>sar_family_pair_geometry_alone>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35629,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone>corridor>p0_upper_temporal_structure>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35630,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone>corridor>cross_modal_definite_order_intersection>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35631,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone>p0_upper_temporal_structure>corridor>cross_modal_definite_order_intersection,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35632,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone>p0_upper_temporal_structure>cross_modal_definite_order_intersection>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35633,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>corridor>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35634,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>sar_family_pair_geometry_alone>cross_modal_definite_order_intersection>p0_upper_temporal_structure>corridor,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35635,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>cross_modal_definite_order_intersection>corridor>p0_upper_temporal_structure>sar_family_pair_geometry_alone,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
35636,timing_relation_set>lifecycle>optical_raw_definite_order_alone>shared_and_topology>cross_modal_definite_order_intersection>corridor>sar_family_pair_geometry_alone>p0_upper_temporal_structure,f3c95ce3258914bfa05105981257cb51b1e52e7afd4d825d15dfc86afb9767b5,3506018,True
