segment_id,run_id,frame_index,physical_region_id,region_id,conditioned_track_count,conditioned_track_ids,shared_response_semantics
TERGS_E766DA8C46F860D1BA2F,R01ZF,7,TERGV1PR_1134B0CC2B9CF7161D80,R01ZF_SARF000007__Q095__R0019,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,7,TERGV1PR_180B1815453C56C362C1,R01ZF_SARF000007__Q095__R0001,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,7,TERGV1PR_3817311154453D28184B,R01ZF_SARF000007__Q095__R0029,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,7,TERGV1PR_5E6B8EAF223EEE980713,R01ZF_SARF000007__Q095__R0003,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,7,TERGV1PR_67CE71AD570F79E6309C,R01ZF_SARF000007__Q095__R0006,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,7,TERGV1PR_90381FBBE27325BF8A48,R01ZF_SARF000007__Q095__R0034,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,7,TERGV1PR_DCD9CFF6A792D6F10A19,R01ZF_SARF000007__Q095__R0011,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,7,TERGV1PR_E306ADE3F58300AE5DA3,R01ZF_SARF000007__Q095__R0017,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_0C7FB975E22DE4B2D460,R01ZF_SARF000008__Q095__R0021,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_129F1F95A4233205AABA,R01ZF_SARF000008__Q095__R0039,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_2CCEF5C8B8D1D520F20E,R01ZF_SARF000008__Q095__R0001,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_30F35E143E44A56420F5,R01ZF_SARF000008__Q095__R0042,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_41E7409C76403A897E7F,R01ZF_SARF000008__Q095__R0018,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_4F266EB7DFB2C61E3132,R01ZF_SARF000008__Q095__R0004,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_6723094599AACEE9CC12,R01ZF_SARF000008__Q095__R0028,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_9F99C896DE2FF2E48BD6,R01ZF_SARF000008__Q095__R0012,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_AD7256B92421AD4DCDFE,R01ZF_SARF000008__Q095__R0016,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_B10563528A3046DA38AC,R01ZF_SARF000008__Q095__R0027,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,8,TERGV1PR_FFCE46BC2F9FE3BDA068,R01ZF_SARF000008__Q095__R0014,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_2C456B7280E31494EE64,R01ZF_SARF000009__Q095__R0022,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_65D34B3523622E6DF635,R01ZF_SARF000009__Q095__R0038,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_735D4F71687E4C1F7090,R01ZF_SARF000009__Q095__R0061,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_93883CEE8D6856318D9A,R01ZF_SARF000009__Q095__R0044,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_9D64D5F781E77525F8A9,R01ZF_SARF000009__Q095__R0005,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_A1D48F658B4B8881E275,R01ZF_SARF000009__Q095__R0023,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_A3B52E6B070E1ED6B32E,R01ZF_SARF000009__Q095__R0012,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_B155CABA4A4E539B490B,R01ZF_SARF000009__Q095__R0009,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_C6E7530381C255BD0B4D,R01ZF_SARF000009__Q095__R0059,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_CB032DBDCEAA68E41A4C,R01ZF_SARF000009__Q095__R0001,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_E2981A336A94DF35FB1A,R01ZF_SARF000009__Q095__R0036,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,9,TERGV1PR_FBCC342A2F2BF6F512D5,R01ZF_SARF000009__Q095__R0035,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_1DD0CB738F44E904C4C6,R01ZF_SARF000010__Q095__R0017,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_2180E6FA5D2137488E10,R01ZF_SARF000010__Q095__R0014,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_3F053AF2DB1366E5C62A,R01ZF_SARF000010__Q095__R0006,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_50D5E09ABFD71BEBFCD7,R01ZF_SARF000010__Q095__R0018,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_5C428C5DEC7E2071741D,R01ZF_SARF000010__Q095__R0039,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_6C2CB38BA6F728449069,R01ZF_SARF000010__Q095__R0003,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_86031F916AA4DA436104,R01ZF_SARF000010__Q095__R0027,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_AB0D967798D09DB9A989,R01ZF_SARF000010__Q095__R0010,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_BBE2F3B758F751CCE9D4,R01ZF_SARF000010__Q095__R0028,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_DA0C7A40B205A652EB43,R01ZF_SARF000010__Q095__R0020,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_DA87F4D958460356BEB5,R01ZF_SARF000010__Q095__R0034,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,10,TERGV1PR_DE48447A8799F602A68C,R01ZF_SARF000010__Q095__R0001,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_01E049F83ABAE732CCD5,R01ZF_SARF000011__Q095__R0004,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_0334625714B6C7E45BB5,R01ZF_SARF000011__Q095__R0042,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_1C0F6B615E81A4E842B7,R01ZF_SARF000011__Q095__R0041,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_2454FDD9A2BCA87AA9BF,R01ZF_SARF000011__Q095__R0055,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_278B0400A0253D00E48A,R01ZF_SARF000011__Q095__R0005,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_520EEBAF72C4CE41887D,R01ZF_SARF000011__Q095__R0025,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_56E595E3DE5063B3B4A1,R01ZF_SARF000011__Q095__R0001,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_61B5F8F3289C896156FE,R01ZF_SARF000011__Q095__R0022,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_76DDAA99A8D8D96F1683,R01ZF_SARF000011__Q095__R0047,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_990DA87FC27AEF366955,R01ZF_SARF000011__Q095__R0050,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_B41344AA1154181902C3,R01ZF_SARF000011__Q095__R0019,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_C7639C994BE1122C5A52,R01ZF_SARF000011__Q095__R0039,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_D3224707E405A4179627,R01ZF_SARF000011__Q095__R0008,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,11,TERGV1PR_E5C291BA875674B482BE,R01ZF_SARF000011__Q095__R0023,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_00FB34C7A361C0BD1743,R01ZF_SARF000012__Q095__R0014,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_332848F2B636499B6939,R01ZF_SARF000012__Q095__R0055,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_35BEBBB4281F152CB1A3,R01ZF_SARF000012__Q095__R0024,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_4BC679364D595363BDB5,R01ZF_SARF000012__Q095__R0050,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_4E9448F47F5CF28CAB94,R01ZF_SARF000012__Q095__R0001,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_568BCBB2785448D9D3E1,R01ZF_SARF000012__Q095__R0022,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_6BEFCA956741AD704592,R01ZF_SARF000012__Q095__R0015,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_7B645FF738B301653E5B,R01ZF_SARF000012__Q095__R0045,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_7BE7B6F1FA88311DB033,R01ZF_SARF000012__Q095__R0048,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_915388D26E5D9B4D43CF,R01ZF_SARF000012__Q095__R0052,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_A2067E9FAB985372F43F,R01ZF_SARF000012__Q095__R0007,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_ABCD446A4215CB4427EE,R01ZF_SARF000012__Q095__R0047,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_B8D23AF6EA9CCE132550,R01ZF_SARF000012__Q095__R0018,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_BEE8BE7B80B31770B774,R01ZF_SARF000012__Q095__R0008,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_CF048FCCA8BC7230E9B4,R01ZF_SARF000012__Q095__R0058,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_D5963E945F2CF3C76E71,R01ZF_SARF000012__Q095__R0036,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_EEE8C3A3B6A20E01AAC8,R01ZF_SARF000012__Q095__R0062,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,12,TERGV1PR_F93217A05BEC6865287B,R01ZF_SARF000012__Q095__R0051,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,13,TERGV1PR_0D1A9F1D2254AE96345B,R01ZF_SARF000013__Q095__R0005,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,13,TERGV1PR_1BF00BBD422FD6EB9452,R01ZF_SARF000013__Q095__R0060,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,13,TERGV1PR_36A49C01A3DA5886762F,R01ZF_SARF000013__Q095__R0008,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,13,TERGV1PR_467ECCC0AE9CB2B39BDF,R01ZF_SARF000013__Q095__R0022,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
TERGS_E766DA8C46F860D1BA2F,R01ZF,13,TERGV1PR_4EB31FB2983C2FF10A50,R01ZF_SARF000013__Q095__R0027,2,R01ZF_REUSED_R01ZF_PERSON001;R01ZF_REUSED_R01ZF_PERSON002,ONE_PHYSICAL_SAR_REGION_REFERENCED_BY_MULTIPLE_OPTICAL_INCIDENCES
