base_edge_id,pair_index,from_frame,to_frame,d_left_s_deg_v2,d_right_s_deg_v2,d_mid_s_deg_v2,d_width_s_deg_v2,sar_dynamic_state_v2,source_out_degree,destination_in_degree,sar_relation_topology
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0037__TO__R02ZF_SARF000490__Q095__R0049,17,489,490,-25.790184020996094,-26.60092163085937,-26.19555282592773,-0.8107376098632812,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0037__TO__R02ZF_SARF000490__Q095__R0050,17,489,490,-57.2275390625,-57.90075492858887,-57.564146995544434,-0.6732158660888672,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0037__TO__R02ZF_SARF000490__Q095__R0051,17,489,490,-35.97987937927246,-36.21223640441895,-36.0960578918457,-0.2323570251464843,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0001,17,489,490,35.18186807632446,38.91128730773926,37.04657769203186,3.729419231414795,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0002,17,489,490,48.69457817077637,58.83587646484375,53.76522731781006,10.141298294067385,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0003,17,489,490,65.88585662841797,70.7038459777832,68.29485130310059,4.817989349365234,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0004,17,489,490,57.42553901672363,61.79466819763184,59.61010360717773,4.369129180908207,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0005,17,489,490,-20.604297637939453,-15.52151107788086,-18.06290435791016,5.082786560058594,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0006,17,489,490,8.141056060791016,12.033523559570312,10.087289810180664,3.892467498779297,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0007,17,489,490,29.900278091430664,38.29230785369873,34.0962929725647,8.392029762268066,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0008,17,489,490,23.8584508895874,29.17967677116394,26.51906383037567,5.321225881576538,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0009,17,489,490,1.2751541137695277,5.555612564086914,3.4153833389282227,4.280458450317386,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0010,17,489,490,40.18334102630615,49.23150825500488,44.70742464065552,9.04816722869873,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0011,17,489,490,-8.151634216308594,-0.5767536163330078,-4.364193916320801,7.574880599975586,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0012,17,489,490,6.994316101074219,24.17862558364868,15.58647084236145,17.184309482574463,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0013,17,489,490,52.07381629943848,56.78495025634766,54.429383277893066,4.711133956909187,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0014,17,489,490,4.1619262695312464,4.381460189819336,4.271693229675293,0.2195339202880895,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0015,17,489,490,25.924127101898197,34.50582027435303,30.21497368812561,8.581693172454834,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0016,17,489,490,63.46404457092285,68.41121292114258,65.93762874603271,4.947168350219734,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0017,17,489,490,85.61272430419922,87.57469940185547,86.59371185302734,1.96197509765625,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0018,17,489,490,30.757845997810364,42.3464937210083,36.55216985940933,11.588647723197935,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0019,17,489,490,75.80810165405273,76.83634185791016,76.32222175598145,1.028240203857422,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0020,17,489,490,8.413274765014648,8.915945053100582,8.664609909057617,0.502670288085934,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0021,17,489,490,79.97742080688477,80.52998733520508,80.25370407104492,0.5525665283203125,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0022,17,489,490,2.706144332885742,6.07733154296875,4.391737937927246,3.371187210083008,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0023,17,489,490,27.33976936340332,30.83803247287869,29.088900918141007,3.498263109475374,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0024,17,489,490,50.58265495300293,52.96065521240234,51.77165508270264,2.378000259399414,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0025,17,489,490,37.95710754394531,41.52079772949219,39.73895263671875,3.563690185546873,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0026,17,489,490,13.323286056518558,15.849671363830566,14.58647871017456,2.526385307312008,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0027,17,489,490,-0.0602378845214843,0.020700454711914,-0.0197687149047851,0.0809383392333984,SAR_DEFORMATION_OR_MIXED_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0028,17,489,490,13.75251579284668,13.62334442138672,13.6879301071167,-0.1291713714599609,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0029,17,489,490,59.24249267578125,60.19064712524414,59.716569900512695,0.9481544494628942,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0030,17,489,490,30.17776072025299,31.32092410326004,30.74934241175652,1.1431633830070496,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0031,17,489,490,49.18911933898926,49.37755393981934,49.2833366394043,0.1884346008300852,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0032,17,489,490,22.22404670715332,22.201215744018555,22.212631225585938,-0.0228309631347638,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0033,17,489,490,19.778432846069336,19.46328639984131,19.62085962295532,-0.3151464462280255,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0034,17,489,490,64.09708023071289,66.93388366699219,65.51548194885254,2.836803436279297,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0035,17,489,490,31.80870597064495,31.953831553459167,31.88126876205206,0.1451255828142166,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0036,17,489,490,36.15065145492554,35.72920751571655,35.939929485321045,-0.4214439392089844,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0037,17,489,490,80.9845085144043,80.71267700195312,80.84859275817871,-0.2718315124511719,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0038,17,489,490,56.00908851623535,56.00540351867676,56.007246017456055,-0.0036849975585973,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0039,17,489,490,30.67487061023712,31.557990729808807,31.116430670022964,0.8831201195716858,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0040,17,489,490,77.00984191894531,77.19294738769531,77.10139465332031,0.18310546875,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0041,17,489,490,70.99959564208984,72.58280563354492,71.79120063781738,1.583209991455078,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0042,17,489,490,26.242921352386475,25.82155466079712,26.0322380065918,-0.4213666915893554,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0043,17,489,490,-11.68512725830078,-11.915657043457024,-11.800392150878906,-0.2305297851562429,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0044,17,489,490,30.91291832923889,31.555583477020264,31.234250903129578,0.6426651477813721,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0045,17,489,490,8.882560729980476,11.356924057006836,10.119742393493656,2.47436332702636,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0046,17,489,490,82.84495544433594,82.66986465454102,82.75741004943848,-0.1750907897949218,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0047,17,489,490,15.445167541503906,20.832399368286133,18.13878345489502,5.387231826782227,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0048,17,489,490,30.63146185874939,29.764445304870605,30.19795358181,-0.8670165538787842,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0049,17,489,490,23.036853790283203,22.039506912231445,22.538180351257324,-0.9973468780517578,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0050,17,489,490,-8.400501251220703,-9.260326385498049,-8.830413818359375,-0.8598251342773438,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0038__TO__R02ZF_SARF000490__Q095__R0051,17,489,490,12.847158432006836,12.428192138671877,12.637675285339355,-0.4189662933349609,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0001,17,489,490,-31.02557134628296,-28.036294937133786,-29.53093314170837,2.989276409149177,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0002,17,489,490,-17.512861251831055,-8.11170578002929,-12.812283515930172,9.401155471801763,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0003,17,489,490,-0.3215827941894531,3.7562637329101634,1.7173404693603551,4.0778465270996165,SAR_DEFORMATION_OR_MIXED_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0004,17,489,490,-8.781900405883793,-5.152914047241204,-6.967407226562496,3.628986358642589,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0005,17,489,490,-86.81173706054688,-82.4690933227539,-84.64041519165039,4.342643737792976,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0006,17,489,490,-58.066383361816406,-54.91405868530273,-56.49022102355957,3.152324676513679,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0007,17,489,490,-36.30716133117676,-28.65527439117431,-32.48121786117554,7.651886940002448,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0008,17,489,490,-42.34898853302002,-37.7679054737091,-40.05844700336456,4.58108305931092,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0009,17,489,490,-64.93228530883789,-61.391969680786126,-63.16212749481201,3.5403156280517685,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0010,17,489,490,-26.02409839630127,-17.716073989868157,-21.870086193084717,8.308024406433113,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0011,17,489,490,-74.35907363891602,-67.52433586120605,-70.94170475006104,6.834737777709968,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0012,17,489,490,-59.2131233215332,-42.76895666122436,-50.991039991378784,16.444166660308845,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0013,17,489,490,-14.133623123168944,-10.162631988525376,-12.14812755584716,3.970991134643569,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0014,17,489,490,-62.04551315307617,-62.5661220550537,-62.30581760406494,-0.5206089019775284,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0015,17,489,490,-40.28331232070923,-32.44176197052001,-36.362537145614624,7.841550350189216,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0016,17,489,490,-2.7433948516845703,1.4636306762695457,-0.639882087707516,4.207025527954116,SAR_DEFORMATION_OR_MIXED_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0017,17,489,490,19.4052848815918,20.62711715698243,20.016201019287116,1.221832275390632,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0018,17,489,490,-35.44959342479706,-24.60108852386474,-30.0253409743309,10.84850490093232,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0019,17,489,490,9.600662231445312,9.888759613037116,9.744710922241214,0.288097381591804,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0020,17,489,490,-57.79416465759277,-58.03163719177246,-57.91290092468262,-0.2374725341796839,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0021,17,489,490,13.769981384277344,13.582405090332038,13.676193237304693,-0.1875762939453054,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0022,17,489,490,-63.50129508972168,-60.87025070190429,-62.18577289581299,2.63104438781739,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0023,17,489,490,-38.8676700592041,-36.109549771994345,-37.48860991559923,2.7581202872097563,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0024,17,489,490,-15.624784469604492,-13.986927032470696,-14.805855751037594,1.6378574371337962,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0025,17,489,490,-28.25033187866211,-25.42678451538085,-26.83855819702148,2.8235473632812558,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0026,17,489,490,-52.88415336608887,-51.09791088104247,-51.99103212356568,1.7862424850463905,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0027,17,489,490,-66.2676773071289,-66.92688179016113,-66.59727954864502,-0.6592044830322195,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0028,17,489,490,-52.45492362976074,-53.32423782348632,-52.889580726623535,-0.8693141937255788,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0029,17,489,490,-6.964946746826172,-6.756935119628896,-6.860940933227536,0.2080116271972762,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0030,17,489,490,-36.02967870235443,-35.626658141613,-35.82816842198372,0.4030205607414316,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0031,17,489,490,-17.018320083618164,-17.570028305053697,-17.29417419433593,-0.5517082214355327,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0032,17,489,490,-43.9833927154541,-44.746366500854485,-44.3648796081543,-0.7629737854003817,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0033,17,489,490,-46.429006576538086,-47.48429584503173,-46.95665121078491,-1.0552892684936437,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0034,17,489,490,-2.1103591918945312,-0.0136985778808522,-1.0620288848876918,2.096660614013679,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0035,17,489,490,-34.39873345196247,-34.99375069141387,-34.696242071688175,-0.5950172394514013,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0036,17,489,490,-30.056787967681885,-31.218374729156487,-30.637581348419182,-1.1615867614746025,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0037,17,489,490,14.777069091796877,13.765094757080083,14.27108192443848,-1.0119743347167898,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0038,17,489,490,-10.19835090637207,-10.942178726196286,-10.570264816284176,-0.7438278198242152,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0039,17,489,490,-35.5325688123703,-35.38959151506423,-35.46108016371727,0.1429772973060679,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0040,17,489,490,10.80240249633789,10.245365142822273,10.523883819580082,-0.5570373535156179,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0041,17,489,490,4.792156219482422,5.635223388671882,5.213689804077152,0.8430671691894602,SAR_COHERENT_POSITIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0042,17,489,490,-39.96451807022095,-41.12602758407592,-40.54527282714844,-1.1615095138549734,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
R02ZF_SARF000489__R02ZF_SARF000489__Q095__R0039__TO__R02ZF_SARF000490__Q095__R0043,17,489,490,-77.8925666809082,-78.86323928833006,-78.37790298461914,-0.9706726074218608,SAR_COHERENT_NEGATIVE_SHIFT,51,47,SPLIT_AND_MERGE_LIKE
