explanation_component_id,segment_id,run_id,track_id,segment_start_sar_frame,segment_end_sar_frame,segment_frame_count,component_start_sar_frame,component_end_sar_frame,component_frame_count,component_node_count,component_supported_edge_count,component_transition_count,component_frame_coverage_fraction,contains_split_like,contains_merge_like,contains_deformation,contains_boundary_censoring,unique_path_claimed,identity_claimed,manual_reference_used
TERGXC_B61EE8593AE8DE71EE60,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,108,109,2,2,1,1,0.018691588785046728,False,False,True,False,False,False,False
TERGXC_CCC4993EB4FCAF3A47CD,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,109,110,2,2,1,1,0.018691588785046728,False,False,True,False,False,False,False
TERGXC_856E9C9271E891F51FF9,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,110,113,4,4,3,3,0.037383177570093455,False,False,False,True,False,False,False
TERGXC_2029B94C02F9FE90D200,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,111,111,1,1,0,0,0.009345794392523364,False,False,False,False,False,False,False
TERGXC_5A77D0A8D03999C913C7,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,111,111,1,1,0,0,0.009345794392523364,False,False,False,False,False,False,False
TERGXC_24A3BEC718AACDDBA260,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,112,113,2,2,1,1,0.018691588785046728,False,False,True,False,False,False,False
TERGXC_B4B56CC093C6C2FC7905,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,112,112,1,1,0,0,0.009345794392523364,False,False,False,False,False,False,False
TERGXC_E0D270E32C3E7E22C1EC,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,113,114,2,2,1,1,0.018691588785046728,False,False,True,False,False,False,False
TERGXC_AFAB3D3BF44F87B1E32F,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,113,117,5,5,4,4,0.04672897196261682,False,False,True,False,False,False,False
TERGXC_3046F2EC5901CBC9A1C5,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,115,122,8,8,7,7,0.07476635514018691,False,False,True,False,False,False,False
TERGXC_6141BC31BB56098D5118,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,116,119,4,4,3,3,0.037383177570093455,False,False,True,False,False,False,False
TERGXC_C19EFE3E3405648675BF,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,118,118,1,1,0,0,0.009345794392523364,False,False,False,False,False,False,False
TERGXC_9DEE605DA99527C14D3F,TERGS_90732AAA7ED6876C7E68,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,16,122,107,122,122,1,1,0,0,0.009345794392523364,False,False,False,False,False,False,False
TERGXC_F8633DD5EA6F839603F2,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,24,8,8,7,7,1.0,False,True,True,False,False,False,False
TERGXC_DA81341C7010DCED0A2B,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,24,8,11,10,7,1.0,False,True,True,False,False,False,False
TERGXC_AD3E8AEDEF08C68F3CF4,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,21,5,5,4,4,0.625,False,False,True,False,False,False,False
TERGXC_699D6668D40D7F0C064B,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,24,8,9,8,7,1.0,False,True,True,False,False,False,False
TERGXC_97C0001821B43303894D,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,24,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_9BC2AD2742C4F226F5A7,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,17,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_AEA94BCE8649A18E453E,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,24,8,26,28,7,1.0,True,True,True,False,False,False,False
TERGXC_2A37941C5463E8D435CD,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,24,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_310D034D7DC5B2B7029C,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,20,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_A9D26CC9D79FCB10EE56,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,20,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_6549306884FC308727F4,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,24,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_C3DF3F3E8FEF5FE60D00,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,24,8,9,8,7,1.0,True,False,True,False,False,False,False
TERGXC_1DA5953AF5559921F5D9,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,18,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_4BA4DBBE67A5309B37BB,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,17,22,6,6,5,5,0.75,False,False,True,False,False,False,False
TERGXC_E67C3899FE47F5019FAD,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,18,18,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_BF9D4987C09EBD976393,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,18,18,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_9C702CB47181A37CE129,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,20,24,5,5,4,4,0.625,False,False,True,False,False,False,False
TERGXC_1F89AABF4E7A961990F3,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,20,20,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_9B659300B214BB080181,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,22,24,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_8274853E26A9D0F70FD8,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,22,24,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_A83F8B8986CA4992E284,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,23,23,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_615D59B2AECD48CCFE7E,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_545834AD480F4CAAA074,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_69620147634447F8D1B3,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_7CE0F1B3A321EEEC9BBF,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_896FB31A77F42F3327F1,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_A8DFD42941096CCD5995,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,24,8,11,10,7,1.0,False,True,True,False,False,False,False
TERGXC_1A04AD7EC6137C1E139E,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,24,8,11,10,7,1.0,False,True,True,False,False,False,False
TERGXC_6F0AFBA2F30F077E75CC,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,24,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_0D5B415BA963E37C8A57,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,21,5,5,4,4,0.625,False,False,True,False,False,False,False
TERGXC_CAAEB3D467568B8DA3D3,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,24,8,9,8,7,1.0,False,True,True,False,False,False,False
TERGXC_3E032B6D6974D1424819,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,24,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_1570B6CD1FE21A99060D,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,24,8,28,31,7,1.0,True,True,True,False,False,False,False
TERGXC_F4E07C906162DA1A0E6B,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,24,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_5CB871E5C594F062568E,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,17,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_EBDD415560E0C8000F2B,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,20,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_BFFE954D056D15848AB6,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,17,20,4,4,3,3,0.5,True,False,True,False,False,False,False
TERGXC_618964BDFF0DA2975E64,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,18,24,7,7,6,6,0.875,False,False,True,False,False,False,False
TERGXC_4E20EB7AB4CF68A46ADE,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,19,19,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_B102D4CB8F8E09AD3962,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,19,19,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_ABBF5E9711E34F3F9925,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,20,24,5,5,4,4,0.625,False,False,True,False,False,False,False
TERGXC_7E9CD66810B2A3427E45,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,20,23,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_4296A1DC5336D2EC3328,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,21,21,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_E57D544889A0E4359E57,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,21,21,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_93040331F26BC42D6199,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,22,22,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_69A97D0E6FF1B52DA474,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,22,24,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_5D9053E4F17CE24747F0,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,22,24,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_D61039C77D64DD4ADB1D,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,23,24,2,2,1,1,0.25,False,False,False,False,False,False,False
TERGXC_2C7C5147FB03382445C3,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,23,23,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_2BD21B134D02D64643C3,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_BE6B73185139D64831AA,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_7608C3699E3CCB64EDC3,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_685F544876C2E07E2DCB,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_108C871D302AC736A215,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,17,24,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_23497093CA83F5C7D160,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,17,24,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_71BF4DCB6A8BAAEA4C77,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,17,24,8,8,7,7,1.0,False,True,True,False,False,False,False
TERGXC_5B5120CE9983F846AB66,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,17,24,8,22,21,7,1.0,True,True,True,False,False,False,False
TERGXC_9239DE6EF2940F9A12CA,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,17,24,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_A8CD782AB074D6831252,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,17,17,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_389F6EC9544DACB51609,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,17,19,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_4F16F6AE72B5ABFFD8F5,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,17,17,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_FFC7532A5D7B75D6552B,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,19,19,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_DE1DA27133A9949B5B77,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,21,24,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_5C8F78D20C3A58C9B166,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,21,24,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_DF6936364D61E0FFA481,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,21,23,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_E3B9757891DBBE3F07C2,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_9EDE37EFE23259078122,TERGS_1CFF140A9BB35DBEE86F,R01ZF,R01ZF_REUSED_R01ZF_PERSON003,17,24,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_5DFFBE4C6076BB0AB08F,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,25,8,8,7,7,1.0,False,True,True,False,False,False,False
TERGXC_4636D5F7CE7CD33786BA,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,25,8,10,9,7,1.0,True,True,True,False,False,False,False
TERGXC_D7DD34D246C9D52675B8,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,18,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_33C5C6C26D4796E3213D,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,20,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_A2C71D01F6D3936AC8E9,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,21,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_EFB801DB43D26C0C8386,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,25,8,28,30,7,1.0,True,True,True,False,False,False,False
TERGXC_FCA8CC09F40E36C7EB6A,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,25,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_6A63F4307A1793D78BB7,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,25,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_9C2B2C5BF6F033B3BF45,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,25,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_4CB6058ECD417FBC058D,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,20,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_D5B1DA0EF4171B520A9E,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,25,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_E38194DC2E95D7341857,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,22,5,5,4,4,0.625,False,False,True,False,False,False,False
TERGXC_0D01BA70470751377B2E,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,25,8,9,8,7,1.0,True,False,True,False,False,False,False
TERGXC_0C119FB7F87192B74AFC,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,18,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_312B2CE110B7FA870FDA,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,18,18,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_F2001B2AFBB859750163,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,20,25,6,6,5,5,0.75,False,False,True,False,False,False,False
TERGXC_50098BA8E9D15D7DD8C4,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,20,20,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_86C7014DB31D1F2069B0,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,22,24,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_B9908D7F71F3115EDE39,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,22,25,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_0257B8FEC18FB3C6E682,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,23,23,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_DF3A63107FECADDE70C8,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,24,25,2,2,1,1,0.25,False,False,True,False,False,False,False
TERGXC_FD7CD1AA0E6C7F4070C3,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_1FB5273860D9C987728F,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_00FE1117B551E1228E07,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_CCE5ABD7B354AB698CA6,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,24,24,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_921F5CD503D299FA31B9,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,25,25,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_2336DB725CB595580BA2,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,25,25,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_FBC93B702F128CBE3D52,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON001,18,25,8,25,25,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_4159D1AC5141D2370F70,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,25,8,11,10,7,1.0,False,True,True,False,False,False,False
TERGXC_AE0DB1FC02136296363F,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,24,7,9,8,6,0.875,False,True,True,False,False,False,False
TERGXC_763AA9C876458C02E3E3,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,25,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_096D953299EB61DA3BD9,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,25,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_DB76DECA3F250C893C75,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,21,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_1F45287EBD37234F7BE7,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,25,8,29,32,7,1.0,True,True,True,False,False,False,False
TERGXC_2AECE1DDC7F81C299423,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,25,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_5A840A7D29A1B236CC19,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,25,8,8,7,7,1.0,False,False,True,False,False,False,False
TERGXC_BB3B3B92E160FB8BA991,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,24,7,7,6,6,0.875,False,False,True,False,False,False,False
TERGXC_CC9D19C7524C6EABD76D,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,20,3,3,2,2,0.375,True,False,True,False,False,False,False
TERGXC_9C8E8B1BDFAC4224FBFE,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,18,20,3,3,2,2,0.375,False,False,True,False,False,False,False
TERGXC_6DA24A681DC620893533,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,19,19,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_D311424FE549CDDFD515,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,19,19,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_770C6B5B1751A2859B91,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,20,25,6,6,5,5,0.75,False,False,True,False,False,False,False
TERGXC_39DBE72F117B0F840306,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,20,23,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_C23BED788B8304E9C498,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,21,21,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_EB5B2C6ED2F95B00F2F3,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,21,21,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_C7934AD209FEEEA26DB1,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,22,22,1,1,0,0,0.125,False,False,False,False,False,False,False
TERGXC_A6545A8DDD3A3BB0BF29,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,22,25,4,4,3,3,0.5,False,False,True,False,False,False,False
TERGXC_C1AFEE7E195D79EFF511,TERGS_4DCF92A4ED1645C80C30,R01ZF,R01ZF_REUSED_R01ZF_PERSON002,18,25,8,22,25,4,4,3,3,0.5,False,False,True,False,False,False,False
