sar_event_id,segment_id,run_id,explanation_component_id,track_id,event_type,support_start_sar_frame,support_end_sar_frame,event_uncertainty_state,observable_evidence,event_is_person_event,event_is_hard_label,manual_reference_used
TERGSE_D0F5E1294250BED6DE43,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_0F22CB7517AF97D08239,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,5,5,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_22FA318B3FDC54723355,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_0F22CB7517AF97D08239,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,54,54,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_477A31C2F106E4CE7BBF,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_0F22CB7517AF97D08239,R01ZF_REUSED_R01ZF_PERSON001,SAR_SPLIT_LIKE_HYPOTHESIS,16,39,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains SPLIT,False,False,False
TERGSE_F93062007F233196BFA0,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_0F22CB7517AF97D08239,R01ZF_REUSED_R01ZF_PERSON001,SAR_MERGE_LIKE_HYPOTHESIS,15,40,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_0999ED2FF4B7AFE87A81,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_0F22CB7517AF97D08239,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,5,54,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_2DA6297C92F9CB685D2E,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_BB362FF3368822FF8265,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,5,7,GRAPH_COMPONENT_HYPOTHESIS,3 q95 nodes and 2 P0-supported edges,False,False,False
TERGSE_5F81F11B6797A60DAA1B,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_BB362FF3368822FF8265,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,5,5,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_3DD0A53FECDD40E2AD72,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_BB362FF3368822FF8265,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,7,7,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_131AF12DAF47245DC66C,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_BB362FF3368822FF8265,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,5,7,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_7F0AC39AC5E5C9E7F25D,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_671DAE70114965DBAFE4,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,5,5,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_294A6A5526C322E292F2,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_671DAE70114965DBAFE4,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,5,5,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_A40628F03BF910D4CC9F,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_671DAE70114965DBAFE4,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,5,5,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_601D3AD939F62B8302F5,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_A2ACB247F79157A37BEC,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,5,5,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_9FCEC7776491938108F1,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_A2ACB247F79157A37BEC,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,5,5,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_B079A63A1E41F4C70875,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_A2ACB247F79157A37BEC,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,5,5,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_0DDF93747DC928C80B40,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_B61B77A570624C6CAA7F,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,6,47,GRAPH_COMPONENT_HYPOTHESIS,42 q95 nodes and 41 P0-supported edges,False,False,False
TERGSE_47ADB7EC68936DFD302C,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_B61B77A570624C6CAA7F,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,6,6,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_374EAC8A866C7FCBE6F6,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_B61B77A570624C6CAA7F,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,47,47,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_ADCE8CD18A0AC166EA01,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_B61B77A570624C6CAA7F,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,6,47,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_B83801DA19E34EE823C7,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_F47382B59C5F900138A6,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,6,6,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_560239E4C90018F8055B,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_F47382B59C5F900138A6,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,6,6,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_5A04ECAC92C9F31F0CD9,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_F47382B59C5F900138A6,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,6,6,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_4D1AF3862C810E8B08E8,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_53503C526687A3FB927A,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,7,25,GRAPH_COMPONENT_HYPOTHESIS,21 q95 nodes and 20 P0-supported edges,False,False,False
TERGSE_ACEF858A30D1AD592C7D,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_53503C526687A3FB927A,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,7,7,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_C17C10C0D0DED87B551B,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_53503C526687A3FB927A,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,25,25,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_BFF45547C2F661829B93,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_53503C526687A3FB927A,R01ZF_REUSED_R01ZF_PERSON001,SAR_SPLIT_LIKE_HYPOTHESIS,16,17,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains SPLIT,False,False,False
TERGSE_3EE1A1D4751EB5889F13,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_53503C526687A3FB927A,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,7,25,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_A0AF081278613E800D56,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_E4373089D83FAD245F96,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,8,10,GRAPH_COMPONENT_HYPOTHESIS,3 q95 nodes and 2 P0-supported edges,False,False,False
TERGSE_D30C819A96533D3ED4CA,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_E4373089D83FAD245F96,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,8,8,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_652334B9BCFC49F55717,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_E4373089D83FAD245F96,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,10,10,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_F7363F86AEB46EE293F6,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_E4373089D83FAD245F96,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,8,9,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_89CE393B4289E0DD94E1,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_AF41DC8CB80FCB150121,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,8,8,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_B056C47B1393DDBF7905,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_AF41DC8CB80FCB150121,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,8,8,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_D161ED5EF11FF7386C5C,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_AF41DC8CB80FCB150121,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,8,8,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_9A200C653A186E5489D0,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_79ACC1E8223C24ECB867,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,8,8,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_7D2BAE5E9778EC905D5B,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_79ACC1E8223C24ECB867,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,8,8,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_FCB67720058EC5338A8B,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_79ACC1E8223C24ECB867,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,8,8,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_51540EA41265B409A473,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_2F53064493D8F60A2EEA,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,8,8,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_CCE3889492B5582073A9,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_2F53064493D8F60A2EEA,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,8,8,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_55F886C08108399FFA4F,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_2F53064493D8F60A2EEA,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,8,8,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_013C084C89C8B5A66DA2,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_D1D09C13224A066594A0,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,9,9,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_FCB6B53E90A9DA097BD2,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_D1D09C13224A066594A0,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,9,9,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_78200BA619F1E57E5CFC,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_D1D09C13224A066594A0,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,9,9,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_388B706C7C1DADFBF78D,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_73BDDA6EADC2DF9F8835,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,9,9,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_F0776D92166F867E69CA,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_73BDDA6EADC2DF9F8835,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,9,9,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_3F6B5A399A574C9C715B,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_73BDDA6EADC2DF9F8835,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,9,9,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_74AF4F1B5EF8BBD34EB0,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_AE5918F315B31A5804BB,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,9,9,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_4D8FBB22C1F24DE0B01F,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_AE5918F315B31A5804BB,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,9,9,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_C8C0F0F870301B1CB340,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_AE5918F315B31A5804BB,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,9,9,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_F4C1CFE1A7AA01790020,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_AB83271033AC1266687E,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,9,9,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_8A7C2E3994E65B6804C3,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_AB83271033AC1266687E,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,9,9,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_1ABC56412F210A594883,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_AB83271033AC1266687E,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,9,9,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_52C59BE8DF725A731F37,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_85F9501456646FC7BBA4,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,9,9,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_574038645695A9A829E0,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_85F9501456646FC7BBA4,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,9,9,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_ECD44B02021D039BBB3F,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_85F9501456646FC7BBA4,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,9,9,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_837FD21A43DA48557082,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_857AA11F16063831324A,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,10,21,GRAPH_COMPONENT_HYPOTHESIS,12 q95 nodes and 11 P0-supported edges,False,False,False
TERGSE_34213466EF4C03796678,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_857AA11F16063831324A,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,10,10,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_8703A8D0FD47CAABFB9C,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_857AA11F16063831324A,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,21,21,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_6647523D29BF689CA97B,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_857AA11F16063831324A,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,11,21,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_A7CCD41A55E94060EE38,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_90917563ADD317C2F55F,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,10,37,GRAPH_COMPONENT_HYPOTHESIS,30 q95 nodes and 30 P0-supported edges,False,False,False
TERGSE_91FCBFD37886C2E33550,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_90917563ADD317C2F55F,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,10,10,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_14886B8F0DD4C9FE36EA,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_90917563ADD317C2F55F,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,37,37,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_324F274F85C94E7264BA,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_90917563ADD317C2F55F,R01ZF_REUSED_R01ZF_PERSON001,SAR_SPLIT_LIKE_HYPOTHESIS,26,27,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains SPLIT,False,False,False
TERGSE_60E64DC7C4FB30EE7B25,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_90917563ADD317C2F55F,R01ZF_REUSED_R01ZF_PERSON001,SAR_MERGE_LIKE_HYPOTHESIS,17,28,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_246EC7D5D715BC3B8922,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_90917563ADD317C2F55F,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,10,37,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_6280CD0C7D0F5DFB1E10,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_BF0A6D429B1C153B7886,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,11,15,GRAPH_COMPONENT_HYPOTHESIS,5 q95 nodes and 4 P0-supported edges,False,False,False
TERGSE_715679196C813B8604A6,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_BF0A6D429B1C153B7886,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,11,11,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_3FCCD9C3838B44867026,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_BF0A6D429B1C153B7886,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,15,15,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_81E630C19AAB5E1CB238,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_BF0A6D429B1C153B7886,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,12,15,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_88DD1025A896B7B36A75,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_11CA7444DEEE0D135790,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,11,14,GRAPH_COMPONENT_HYPOTHESIS,4 q95 nodes and 3 P0-supported edges,False,False,False
TERGSE_12045031AF5FFE73B2BE,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_11CA7444DEEE0D135790,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,11,11,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_0EFC2B71494541C6DDB3,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_11CA7444DEEE0D135790,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,14,14,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_2E0E51642308C03E1E5C,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_11CA7444DEEE0D135790,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,11,14,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_123F843347A69262C33F,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_E384D7C9ACA813284F71,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,11,34,GRAPH_COMPONENT_HYPOTHESIS,27 q95 nodes and 27 P0-supported edges,False,False,False
TERGSE_A8ECFB199A2B10E1B1B6,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_E384D7C9ACA813284F71,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,11,11,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_B9DC050EA0C95544B525,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_E384D7C9ACA813284F71,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,34,34,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_7CED37FDA53A344B0B0C,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_E384D7C9ACA813284F71,R01ZF_REUSED_R01ZF_PERSON001,SAR_SPLIT_LIKE_HYPOTHESIS,13,14,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains SPLIT,False,False,False
TERGSE_3DED62CD70F9ECD91DA4,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_E384D7C9ACA813284F71,R01ZF_REUSED_R01ZF_PERSON001,SAR_MERGE_LIKE_HYPOTHESIS,12,26,STRUCTURAL_HYPOTHESIS,existing frozen sar_topology_state contains MERGE,False,False,False
TERGSE_3E53401AB7FE6E232205,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_E384D7C9ACA813284F71,R01ZF_REUSED_R01ZF_PERSON001,SAR_DEFORMATION_HYPOTHESIS,11,32,STRUCTURAL_HYPOTHESIS,existing frozen sar_p0_residual_state contains DEFORMATION,False,False,False
TERGSE_0971CC1CFA79DB43377D,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_35BFBCD1B41EF2ADB5A8,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_PERSISTENCE,11,12,GRAPH_COMPONENT_HYPOTHESIS,2 q95 nodes and 1 P0-supported edges,False,False,False
TERGSE_A5E9DAE978903FE9EE47,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_35BFBCD1B41EF2ADB5A8,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,11,11,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_1AAD85D77C38D949DBE5,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_35BFBCD1B41EF2ADB5A8,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,12,12,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_17C5ABE4E118537E0C30,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_9BFA1835F6FDDF4964A1,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,11,11,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_4FBED4BBC284FC6BEDF7,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_9BFA1835F6FDDF4964A1,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,11,11,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_EB4502D49D830C752E3D,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_9BFA1835F6FDDF4964A1,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,11,11,SET_VALUED,last q95 node in this explanation component,False,False,False
TERGSE_16716624AF5A09A9A2C2,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_14692377B12792D5E7F7,R01ZF_REUSED_R01ZF_PERSON001,SAR_SINGLE_FRAME_RESPONSE_HYPOTHESIS,12,12,GRAPH_COMPONENT_HYPOTHESIS,1 q95 nodes and 0 P0-supported edges,False,False,False
TERGSE_29C11D95B3B39F351490,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_14692377B12792D5E7F7,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_BIRTH_WITHIN_SEGMENT,12,12,SET_VALUED,first q95 node in this explanation component,False,False,False
TERGSE_61E39579FC1F5CF9F6DD,TERGS_253C26F1BF4B2985C601,R01ZF,TERGXC_14692377B12792D5E7F7,R01ZF_REUSED_R01ZF_PERSON001,SAR_RESPONSE_DEATH_WITHIN_SEGMENT,12,12,SET_VALUED,last q95 node in this explanation component,False,False,False
